0	271117+981	0	13430	1	21506at4891_9|contig_12|+|36|0.0003663|1|271117|272097|271117[271117]:272097[272097]:981[981]
0	573823+2610	0	13484	1	24305at4891_2|contig_12|+|966|4.036e-284|1|573823|576432|573823[573823]:576432[576432]:2610[2610]
0	490170+2448	0	13576	1	2851at4891_2|contig_12|+|1200|0|1|490170|492617|490170[490170]:492617[492617]:2448[2448]
0	200069-609	0	13602	-1	29601at4891_9|contig_12|-|47|1.789e-07|1|199461|200069|200069[200069]:199461[199461]:609[609]
0	354195+831	0	13607	1	29876at4891_4|contig_12|+|315|3.771e-88|1|354195|355025|354195[354195]:355025[355025]:831[831]
0	129783-789	0	13792	-1	39725at4891_2|contig_12|-|252|3.479e-69|1|128995|129783|129783[129783]:128995[128995]:789[789]
0	187466+2679	0	13848	1	5457at4891_2|contig_12|+|1166|0|1|187466|190144|187466[187466]:190144[190144]:2679[2679]
0	120091+1158	0	14150	1	20734at4891_2|contig_12|+|447|6.927e-128|1|120091|121248|120091[120091]:121248[121248]:1158[1158]
0	438701+4542	0	14584	1	5523at4891_1|contig_12|+|1153|0|1|438701|443242|438701[438701]:443242[443242]:4542[4542]
0	495116-966	0	14902	-1	21621at4891_7|contig_12|-|372|2.617e-105|1|494151|495116|495116[495116]:494151[494151]:966[966]
0	402868+1416	0	15001	1	26506at4891|contig_12|+|374|6.542e-106|2|402868|404283|402868[402868]:403053[403053]:186[186]|403633[403633]:404283[404283]:651[651]
0	570841+390	0	15099	1	30948at4891_5|contig_12|+|78|8.329e-17|1|570841|571230|570841[570841]:571230[571230]:390[390]
0	483200+1041	0	15437	1	11232at4891_8|contig_12|+|156|2.756e-40|1|483200|484240|483200[483200]:484240[484240]:1041[1041]
0	431624-702	0	15953	-1	37165at4891_2|contig_12|-|364|6.699e-103|1|430923|431624|431624[431624]:430923[430923]:702[702]
0	357021-1872	0	16064	-1	5963at4891_6|contig_12|-|984|1.54e-289|1|355150|357021|357021[357021]:355150[355150]:1872[1872]
0	467154+573	0	16476	1	26792at4891_6|contig_12|+|361|5.36e-102|1|467154|467726|467154[467154]:467726[467726]:573[573]
0	437239-996	0	16891	-1	10618at4891_2|contig_12|-|157|1.378e-40|1|436244|437239|437239[437239]:436244[436244]:996[996]
0	556676-1146	0	16953	-1	13648at4891_6|contig_12|-|697|3.829e-203|1|555531|556676|556676[556676]:555531[555531]:1146[1146]
0	445664+1107	0	17035	1	17869at4891_2|contig_12|+|685|1.568e-199|1|445664|446770|445664[445664]:446770[446770]:1107[1107]
0	498730+1113	0	17068	1	19731at4891_2|contig_12|+|597|4.853e-173|1|498730|499842|498730[498730]:499842[499842]:1113[1113]
0	294318+1269	0	17170	1	25101at4891_2|contig_12|+|439|1.773e-125|1|294318|295586|294318[294318]:295586[295586]:1269[1269]
0	169718+2889	0	17523	1	5587at4891_2|contig_12|+|1442|0|1|169718|172606|169718[169718]:172606[172606]:2889[2889]
0	510206+933	0	17917	1	25563at4891_1|contig_12|+|457|6.765e-131|1|510206|511138|510206[510206]:511138[511138]:933[933]
0	87051-1953	0	18361	-1	10660at4891_2|contig_12|-|883|3.904e-259|1|85099|87051|87051[87051]:85099[85099]:1953[1953]
0	578615+1386	0	18416	1	13326at4891_2|contig_12|+|778|1.584e-227|1|578615|580000|578615[578615]:580000[580000]:1386[1386]
0	20469-1161	0	18801	-1	32529at4891_2|contig_12|-|512|1.878e-147|1|19309|20469|20469[20469]:19309[19309]:1161[1161]
0	454408-2622	0	19019	-1	6800at4891_2|contig_12|-|1320|0|1|451787|454408|454408[454408]:451787[451787]:2622[2622]
0	520074+1206	0	19026	1	7086at4891_6|contig_12|+|717|3.651e-209|1|520074|521279|520074[520074]:521279[521279]:1206[1206]
0	368639+2070	0	19305	1	21615at4891_3|contig_12|+|389|1.997e-110|1|368639|370708|368639[368639]:370708[370708]:2070[2070]
0	159907+2073	0	20110	1	25226at4891_2|contig_12|+|630|5.65e-183|1|159907|161979|159907[159907]:161979[161979]:2073[2073]
0	36458+2091	0	20132	1	26222at4891_2|contig_12|+|760|4.151e-222|1|36458|38548|36458[36458]:38548[38548]:2091[2091]
0	223061+1734	0	20632	1	13923at4891_2|contig_12|+|597|4.853e-173|1|223061|224794|223061[223061]:224794[224794]:1734[1734]
0	274742-2157	0	20654	-1	15018at4891_2|contig_12|-|385|3.195e-109|1|272586|274742|274742[274742]:272586[272586]:2157[2157]
0	429245-1617	0	20665	-1	15839at4891_2|contig_12|-|788|1.546e-230|1|427629|429245|429245[429245]:427629[427629]:1617[1617]
0	392301-1983	0	20950	-1	29978at4891_0|contig_12|-|630|5.65e-183|2|390319|392301|392301[392301]:391747[391747]:555[555]|391323[391323]:390319[390319]:1005[1005]
0	89136-1737	0	21345	-1	13029at4891_2|contig_12|-|657|4.21e-191|1|87400|89136|89136[89136]:87400[87400]:1737[1737]
0	565724-1437	0	21384	-1	14832at4891_7|contig_12|-|788|1.546e-230|1|564288|565724|565724[565724]:564288[564288]:1437[1437]
0	193610-630	0	21454	-1	18733at4891_4|contig_12|-|63|2.729e-12|1|192981|193610|193610[193610]:192981[192981]:630[630]
0	515078-2427	0	21980	-1	8037at4891_3|contig_12|-|761|2.076e-222|1|512652|515078|515078[515078]:512652[512652]:2427[2427]
0	553998-2406	0	22076	-1	12794at4891_6|contig_12|-|777|3.167e-227|1|551593|553998|553998[553998]:551593[551593]:2406[2406]
0	151011+1668	0	22142	1	16233at4891_7|contig_12|+|747|3.401e-218|1|151011|152678|151011[151011]:152678[152678]:1668[1668]
0	241825+858	0	22266	1	22870at4891_7|contig_12|+|466|1.321e-133|1|241825|242682|241825[241825]:242682[242682]:858[858]
0	527970-1722	0	22355	-1	27209at4891_7|contig_12|-|884|1.952e-259|1|526249|527970|527970[527970]:526249[526249]:1722[1722]
0	284508-960	0	22372	-1	28037at4891_2|contig_12|-|412|2.38e-117|1|283549|284508|284508[284508]:283549[283549]:960[960]
0	157325+2331	0	22683	1	6567at4891_2|contig_12|+|1147|0|1|157325|159655|157325[157325]:159655[159655]:2331[2331]
0	462158-1968	0	22743	-1	9609at4891_9|contig_12|-|1027|1.75e-302|1|460191|462158|462158[462158]:460191[460191]:1968[1968]
0	186902-3315	0	22870	-1	16056at4891_2|contig_12|-|1313|0|1|183588|186902|186902[186902]:183588[183588]:3315[3315]
0	305815+1087	0	23061	1	25967at4891_1|contig_12|+|343|1.405e-96|3|305815|306901|305815[305815]:305889[305889]:75[75]|305982[305982]:306050[306050]:69[69]|306104[306107]:306901[306901]:798[795]
0	532349+795	0	23276	1	36168at4891_4|contig_12|+|353|1.372e-99|1|532349|533143|532349[532349]:533143[533143]:795[795]
0	75271-1569	0	23429	-1	7092at4891_1|contig_12|-|842|8.584e-247|1|73703|75271|75271[75271]:73703[73703]:1569[1569]
0	435161-3132	0	23476	-1	960at4891|contig_12|-|1740|0|1|432030|435161|435161[435161]:432030[432030]:3132[3132]
1	300004-1527	0	26	-1	11365at4891_6|contig_13|-|579|1.272e-167|1|298478|300004|300004[300004]:298478[298478]:1527[1527]
1	758058-1392	0	53	-1	12629at4891_1|contig_13|-|391|4.991e-111|1|756667|758058|758058[758058]:756667[756667]:1392[1392]
1	249721+2103	0	152	1	17769at4891_2|contig_13|+|647|4.311e-188|1|249721|251823|249721[249721]:251823[251823]:2103[2103]
1	975475+1545	0	164	1	18437at4891_1|contig_13|+|775|1.267e-226|1|975475|977019|975475[975475]:977019[977019]:1545[1545]
1	257567-1785	0	265	-1	23964at4891_2|contig_13|-|696|7.657e-203|1|255783|257567|257567[257567]:255783[255783]:1785[1785]
1	325493-1668	0	270	-1	24162at4891_8|contig_13|-|233|1.824e-63|1|323826|325493|325493[325493]:323826[323826]:1668[1668]
1	479332+1494	0	343	1	27561at4891_2|contig_13|+|489|1.575e-140|1|479332|480825|479332[479332]:480825[480825]:1494[1494]
1	701803+927	0	424	1	31279at4891_2|contig_13|+|312|3.017e-87|1|701803|702729|701803[701803]:702729[702729]:927[927]
1	933260+444	0	498	1	34811at4891_8|contig_13|+|168|6.729e-44|1|933260|933703|933260[933260]:933703[933703]:444[444]
1	498106-2265	0	500	-1	3484at4891_6|contig_13|-|1239|0|1|495842|498106|498106[498106]:495842[495842]:2265[2265]
1	440033-1017	0	900	-1	18553at4891_0|contig_13|-|614|3.703e-178|1|439017|440033|440033[440033]:439017[439017]:1017[1017]
1	937254+852	0	1044	1	26018at4891_2|contig_13|+|398|3.9e-113|1|937254|938105|937254[937254]:938105[938105]:852[852]
1	526431+969	0	1067	1	27092at4891_2|contig_13|+|401|4.874e-114|1|526431|527399|526431[526431]:527399[527399]:969[969]
1	104659+915	0	1101	1	28605at4891_4|contig_13|+|132|4.624e-33|1|104659|105573|104659[104659]:105573[105573]:915[915]
1	200172+1413	0	1178	1	32146at4891_7|contig_13|+|357|8.575e-101|1|200172|201584|200172[200172]:201584[201584]:1413[1413]
1	169648-462	0	1217	-1	33999at4891_2|contig_13|-|259|2.718e-71|1|169187|169648|169648[169648]:169187[169187]:462[462]
1	546791-354	0	1269	-1	36879at4891_6|contig_13|-|206|2.448e-55|1|546438|546791|546791[546791]:546438[546438]:354[354]
1	886310+315	0	1304	1	39065at4891_6|contig_13|+|147|1.411e-37|1|886310|886624|886310[886310]:886624[886624]:315[315]
1	745579+4350	0	1353	1	455at4891_2|contig_13|+|2325|0|1|745579|749928|745579[745579]:749928[749928]:4350[4350]
1	341257+1446	0	1463	1	9784at4891_7|contig_13|+|837|2.747e-245|1|341257|342702|341257[341257]:342702[342702]:1446[1446]
1	1027165-780	0	1724	-1	23380at4891_2|contig_13|-|467|6.606e-134|1|1026386|1027165|1027165[1027165]:1026386[1026386]:780[780]
1	786562+771	0	1732	1	23912at4891_5|contig_13|+|466|1.321e-133|1|786562|787332|786562[786562]:787332[787332]:771[771]
1	514062+546	0	1827	1	28251at4891_0|contig_13|+|58|8.734e-11|1|514062|514607|514062[514062]:514607[514607]:546[546]
1	290502+1080	0	1895	1	31374at4891_1|contig_13|+|241|7.124e-66|1|290502|291581|290502[290502]:291581[291581]:1080[1080]
1	1079750-813	0	1952	-1	34026at4891_2|contig_13|-|341|5.62e-96|1|1078938|1079750|1079750[1079750]:1078938[1078938]:813[813]
1	950200+297	0	2032	1	38710at4891_2|contig_13|+|161|8.612e-42|1|950200|950496|950200[950200]:950496[950496]:297[297]
1	874359-441	0	2043	-1	39333at4891_2|contig_13|-|193|2.005e-51|1|873919|874359|874359[874359]:873919[873919]:441[441]
1	371673-1578	0	2170	-1	8353at4891_2|contig_13|-|791|1.933e-231|1|370096|371673|371673[371673]:370096[370096]:1578[1578]
1	561749+1086	0	2312	1	15588at4891_2|contig_13|+|506|1.202e-145|1|561749|562834|561749[561749]:562834[562834]:1086[1086]
1	512720-711	0	2342	-1	17074at4891_6|contig_13|-|57|1.747e-10|1|512010|512720|512720[512720]:512010[512010]:711[711]
1	400733-1479	0	2352	-1	17704at4891_7|contig_13|-|582|1.59e-168|1|399255|400733|400733[400733]:399255[399255]:1479[1479]
1	1091178-1299	0	2596	-1	29747at4891_1|contig_13|-|679|1.004e-197|1|1089880|1091178|1091178[1091178]:1089880[1089880]:1299[1299]
1	436514-882	0	2607	-1	30348at4891_1|contig_13|-|353|1.372e-99|1|435633|436514|436514[436514]:435633[435633]:882[882]
1	614559-2991	0	2891	-1	7633at4891_4|contig_13|-|1324|0|1|611569|614559|614559[614559]:611569[611569]:2991[2991]
1	600557+1107	0	2987	1	12549at4891_7|contig_13|+|314|7.543e-88|1|600557|601663|600557[600557]:601663[601663]:1107[1107]
1	243257-2550	0	3059	-1	1625at4891_2|contig_13|-|421|4.649e-120|1|240708|243257|243257[243257]:240708[240708]:2550[2550]
1	531007+1185	0	3092	1	17919at4891_2|contig_13|+|605|1.896e-175|1|531007|532191|531007[531007]:532191[532191]:1185[1185]
1	184541-1005	0	3110	-1	18893at4891_6|contig_13|-|137|1.445e-34|1|183537|184541|184541[184541]:183537[183537]:1005[1005]
1	636041+546	0	3179	1	22625at4891_3|contig_13|+|79|4.165e-17|1|636041|636586|636041[636041]:636586[636586]:546[546]
1	932759-1131	0	3208	-1	24271at4891|contig_13|-|482|2.016e-138|1|931629|932759|932759[932759]:931629[931629]:1131[1131]
1	1089615-930	0	3222	-1	24992at4891_7|contig_13|-|419|1.859e-119|1|1088686|1089615|1089615[1089615]:1088686[1088686]:930[930]
1	820653-486	0	3249	-1	26145at4891_2|contig_13|-|111|9.697e-27|1|820168|820653|820653[820653]:820168[820168]:486[486]
1	142775-597	0	3295	-1	28251at4891_2|contig_13|-|314|7.543e-88|1|142179|142775|142775[142775]:142179[142179]:597[597]
1	431048+585	0	3497	1	38523at4891_7|contig_13|+|202|3.917e-54|1|431048|431632|431048[431048]:431632[431632]:585[585]
1	63761+2403	0	3558	1	4680at4891_2|contig_13|+|1112|0|1|63761|66163|63761[63761]:66163[66163]:2403[2403]
1	641139-4074	0	3569	-1	528at4891_2|contig_13|-|2250|0|1|637066|641139|641139[641139]:637066[637066]:4074[4074]
1	205582+1221	0	3789	1	16106at4891_7|contig_13|+|556|1.067e-160|1|205582|206802|205582[205582]:206802[206802]:1221[1221]
1	255394-1179	0	3805	-1	16849at4891_2|contig_13|-|501|3.845e-144|1|254216|255394|255394[255394]:254216[254216]:1179[1179]
1	1012297-1785	0	3860	-1	19942at4891_2|contig_13|-|840|3.434e-246|1|1010513|1012297|1012297[1012297]:1010513[1010513]:1785[1785]
1	413463+495	0	4115	1	32220at4891|contig_13|+|302|3.09e-84|1|413463|413957|413463[413463]:413957[413957]:495[495]
1	312971+2139	0	4330	1	6439at4891_2|contig_13|+|1056|3.26e-311|1|312971|315109|312971[312971]:315109[315109]:2139[2139]
1	353940-3333	0	4473	-1	1344at4891_2|contig_13|-|1428|0|1|350608|353940|353940[353940]:350608[350608]:3333[3333]
1	713074+2040	0	4495	1	14430at4891_2|contig_13|+|590|6.212e-171|1|713074|715113|713074[713074]:715113[715113]:2040[2040]
1	411694+1479	0	4584	1	19254at4891_2|contig_13|+|707|3.739e-206|1|411694|413172|411694[411694]:413172[413172]:1479[1479]
1	642383-879	0	4800	-1	29887at4891_2|contig_13|-|311|6.034e-87|1|641505|642383|642383[642383]:641505[641505]:879[879]
1	330442+958	0	4918	1	35656at4891|contig_13|+|304|7.724e-85|2|330442|331399|330442[330442]:330489[330489]:48[48]|330998[331001]:331399[331399]:402[399]
1	915850-1749	0	5230	-1	14504at4891_2|contig_13|-|771|2.027e-225|1|914102|915850|915850[915850]:914102[914102]:1749[1749]
1	1035303-1053	0	5350	-1	21192at4891_4|contig_13|-|434|5.675e-124|1|1034251|1035303|1035303[1035303]:1034251[1034251]:1053[1053]
1	326924+1116	0	5361	1	21634at4891_4|contig_13|+|496|1.23e-142|1|326924|328039|326924[326924]:328039[328039]:1116[1116]
1	610183+1038	0	5363	1	21711at4891_2|contig_13|+|518|2.934e-149|1|610183|611220|610183[610183]:611220[611220]:1038[1038]
1	481144+3237	0	5740	1	4175at4891_2|contig_13|+|1212|0|1|481144|484380|481144[481144]:484380[484380]:3237[3237]
1	618782+987	0	5773	1	5371at4891_3|contig_13|+|79|4.165e-17|1|618782|619768|618782[618782]:619768[619768]:987[987]
1	257831+2730	0	5818	1	7263at4891_6|contig_13|+|812|9.217e-238|1|257831|260560|257831[257831]:260560[260560]:2730[2730]
1	319203-1548	0	5845	-1	8596at4891_2|contig_13|-|805|1.18e-235|1|317656|319203|319203[319203]:317656[317656]:1548[1548]
1	151001+8016	0	5856	1	93at4891_2|contig_13|+|3645|0|1|151001|159016|151001[151001]:159016[159016]:8016[8016]
1	48755+1668	0	5976	1	15208at4891_2|contig_13|+|676|8.029e-197|1|48755|50422|48755[48755]:50422[50422]:1668[1668]
1	372535+2367	0	6054	1	19362at4891_2|contig_13|+|929|5.547e-273|1|372535|374901|372535[372535]:374901[374901]:2367[2367]
1	311508+966	0	6065	1	20141at4891_2|contig_13|+|555|2.135e-160|1|311508|312473|311508[311508]:312473[312473]:966[966]
1	296189-1932	0	6087	-1	21370at4891_2|contig_13|-|569|1.303e-164|1|294258|296189|296189[296189]:294258[294258]:1932[1932]
1	939914+909	0	6178	1	25783at4891_2|contig_13|+|381|5.111e-108|1|939914|940822|939914[939914]:940822[940822]:909[909]
1	832826-1242	0	6224	-1	28029at4891_2|contig_13|-|433|1.135e-123|1|831585|832826|832826[832826]:831585[831585]:1242[1242]
1	525234-1113	0	6391	-1	35877at4891_7|contig_13|-|646|8.621e-188|1|524122|525234|525234[525234]:524122[524122]:1113[1113]
1	1038791-3093	0	6396	-1	3616at4891_2|contig_13|-|1081|9.71699e-319|1|1035699|1038791|1038791[1038791]:1035699[1035699]:3093[3093]
1	46280+2124	0	6509	1	5478at4891_2|contig_13|+|1286|0|1|46280|48403|46280[46280]:48403[48403]:2124[2124]
1	161202-1335	0	6576	-1	8471at4891_6|contig_13|-|811|1.843e-237|1|159868|161202|161202[161202]:159868[159868]:1335[1335]
1	986235-3534	0	6584	-1	8923at4891_9|contig_13|-|1069|3.98e-315|1|982702|986235|986235[986235]:982702[982702]:3534[3534]
1	381336-1569	0	6612	-1	10350at4891_2|contig_13|-|794|2.416e-232|1|379768|381336|381336[381336]:379768[379768]:1569[1569]
1	519368-1428	0	6618	-1	10670at4891_7|contig_13|-|540|6.995e-156|1|517941|519368|519368[519368]:517941[517941]:1428[1428]
1	416783-849	0	6799	-1	20141at4891_3|contig_13|-|45|7.155e-07|1|415935|416783|416783[416783]:415935[415935]:849[849]
1	66398+2730	0	6844	1	22352at4891_2|contig_13|+|1071|9.95e-316|1|66398|69127|66398[66398]:69127[69127]:2730[2730]
1	319453+1347	0	6858	1	23253at4891_2|contig_13|+|441|4.433e-126|1|319453|320799|319453[319453]:320799[320799]:1347[1347]
1	447425-639	0	7005	-1	29979at4891_2|contig_13|-|308|4.827e-86|1|446787|447425|447425[447425]:446787[446787]:639[639]
1	665543-597	0	7086	-1	33875at4891_2|contig_13|-|288|5.062e-80|1|664947|665543|665543[665543]:664947[664947]:597[597]
1	1084305+930	0	7263	1	6341at4891_9|contig_13|+|157|1.378e-40|1|1084305|1085234|1084305[1084305]:1085234[1085234]:930[930]
1	687531+3699	0	7413	1	1372at4891_2|contig_13|+|1839|0|1|687531|691229|687531[687531]:691229[691229]:3699[3699]
1	939638-768	0	7600	-1	23723at4891_6|contig_13|-|331|5.755e-93|1|938871|939638|939638[939638]:938871[938871]:768[768]
1	1001759-2943	0	7652	-1	2611at4891_9|contig_13|-|1682|0|1|998817|1001759|1001759[1001759]:998817[998817]:2943[2943]
